HPI,Rates,UE,FICO,Age,RollRate
-45,0.5,7.5,700,12,11.80805625
-40,0.5,7.5,700,12,10.50924604
-35,0.5,7.5,700,12,11.03414952
-30,0.5,7.5,700,12,10.04231115
-25,0.5,7.5,700,12,10.71803664
-20,0.5,7.5,700,12,9.874338907
-10,0.5,7.5,700,12,9.67894645
-5,0.5,7.5,700,12,8.919422455
0,0.5,7.5,700,12,9.316434112
5,0.5,7.5,700,12,8.662052474
10,0.5,7.5,700,12,8.991839517
15,0.5,7.5,700,12,8.628198514
20,0.5,7.5,700,12,8.303186736
-50,0.75,0,700,12,0.39622384
-45,0.75,0,700,12,0.287219098
-40,0.75,0,700,12,0.218710373
-35,0.75,0,700,12,0.172177656
-30,0.75,0,700,12,0.138506085
-25,0.75,0,700,12,0.112285755
-20,0.75,0,700,12,0.091866954
-10,0.75,0,700,12,0.06065578
-5,0.75,0,700,12,0.049418073
0,0.75,0,700,12,0.040961309
5,0.75,0,700,12,0.034766941
10,0.75,0,700,12,0.030335302
15,0.75,0,700,12,0.027029189
20,0.75,0,700,12,0.024355923
-50,0.75,0.5,700,12,0.475872962
-45,0.75,0.5,700,12,0.342187804
-40,0.75,0.5,700,12,0.259330203
-35,0.75,0.5,700,12,0.203583512
-30,0.75,0.5,700,12,0.163659197
-25,0.75,0.5,700,12,0.132664583
-20,0.75,0.5,700,12,0.10860815
-10,0.75,0.5,700,12,0.072007971
-5,0.75,0.5,700,12,0.058558139
0,0.75,0.5,700,12,0.048374046
5,0.75,0.5,700,12,0.040872559
10,0.75,0.5,700,12,0.035518071
15,0.75,0.5,700,12,0.031588842
20,0.75,0.5,700,12,0.028410573
-50,0.75,1,700,12,0.618765087
-45,0.75,1,700,12,0.439266218
-40,0.75,1,700,12,0.330369992
-35,0.75,1,700,12,0.25814122
-30,0.75,1,700,12,0.207146924
-25,0.75,1,700,12,0.167764872
-20,0.75,1,700,12,0.137360181
-10,0.75,1,700,12,0.091416569
-5,0.75,1,700,12,0.074157705
0,0.75,1,700,12,0.061007576
5,0.75,1,700,12,0.051267709
10,0.75,1,700,12,0.044336879
15,0.75,1,700,12,0.039343918
20,0.75,1,700,12,0.035304244
-50,0.75,1.5,700,12,0.890814358
-45,0.75,1.5,700,12,0.619569327
-40,0.75,1.5,700,12,0.460263093
-35,0.75,1.5,700,12,0.356823204
-30,0.75,1.5,700,12,0.285202426
-25,0.75,1.5,700,12,0.230385849
-20,0.75,1.5,700,12,0.18841779
-10,0.75,1.5,700,12,0.125639542
-5,0.75,1.5,700,12,0.101587991
0,0.75,1.5,700,12,0.083173209
5,0.75,1.5,700,12,0.069476187
10,0.75,1.5,700,12,0.059768017
15,0.75,1.5,700,12,0.052904068
20,0.75,1.5,700,12,0.047351204
-50,0.75,2.5,700,12,2.693650876
-45,0.75,2.5,700,12,1.73158209
-40,0.75,2.5,700,12,1.223047628
-35,0.75,2.5,700,12,0.916175075
-30,0.75,2.5,700,12,0.716435343
-25,0.75,2.5,700,12,0.569444042
-20,0.75,2.5,700,12,0.460597957
-10,0.75,2.5,700,12,0.30390272
-5,0.75,2.5,700,12,0.243169286
0,0.75,2.5,700,12,0.196769888
5,0.75,2.5,700,12,0.162299679
10,0.75,2.5,700,12,0.138157217
15,0.75,2.5,700,12,0.121633722
20,0.75,2.5,700,12,0.10830018
-50,0.75,3.5,700,12,7.569318791
-45,0.75,3.5,700,12,5.865900627
-40,0.75,3.5,700,12,4.631363169
-35,0.75,3.5,700,12,3.523276802
-30,0.75,3.5,700,12,2.613164002
-25,0.75,3.5,700,12,1.990481783
-20,0.75,3.5,700,12,1.557057846
-10,0.75,3.5,700,12,0.979252435
-5,0.75,3.5,700,12,0.766295768
0,0.75,3.5,700,12,0.608362926
5,0.75,3.5,700,12,0.493702697
10,0.75,3.5,700,12,0.415278154
15,0.75,3.5,700,12,0.36314494
20,0.75,3.5,700,12,0.321430568
-50,0.75,4.5,700,12,10.32254064
-45,0.75,4.5,700,12,9.515278848
-40,0.75,4.5,700,12,9.133488945
-35,0.75,4.5,700,12,7.958385879
-30,0.75,4.5,700,12,6.990014294
-25,0.75,4.5,700,12,6.065249372
-20,0.75,4.5,700,12,5.25519555
-10,0.75,4.5,700,12,3.857453043
-5,0.75,4.5,700,12,2.912219317
0,0.75,4.5,700,12,2.245697686
5,0.75,4.5,700,12,1.779172808
10,0.75,4.5,700,12,1.4714041
15,0.75,4.5,700,12,1.274210241
20,0.75,4.5,700,12,1.118526269
-50,0.75,5,700,12,10.61568482
-45,0.75,5,700,12,10.35458364
-40,0.75,5,700,12,10.12373429
-35,0.75,5,700,12,9.605725994
-30,0.75,5,700,12,8.889180567
-25,0.75,5,700,12,8.030810618
-20,0.75,5,700,12,7.231742383
-10,0.75,5,700,12,5.628168048
-5,0.75,5,700,12,4.863485621
0,0.75,5,700,12,4.199358237
5,0.75,5,700,12,3.436089142
10,0.75,5,700,12,2.821142129
15,0.75,5,700,12,2.43540145
20,0.75,5,700,12,2.131732934
-50,0.75,7.5,700,12,11.14808958
-45,0.75,7.5,700,12,11.71451931
-40,0.75,7.5,700,12,10.4214649
-35,0.75,7.5,700,12,10.96411091
-30,0.75,7.5,700,12,11.61555692
-25,0.75,7.5,700,12,10.65050094
-20,0.75,7.5,700,12,11.21244125
-10,0.75,7.5,700,12,10.83746415
-5,0.75,7.5,700,12,10.00528231
0,0.75,7.5,700,12,10.22104084
5,0.75,7.5,700,12,9.517025296
10,0.75,7.5,700,12,9.57831627
15,0.75,7.5,700,12,9.175253147
20,0.75,7.5,700,12,8.814702646
-50,1,0,700,12,0.392425952
-45,1,0,700,12,0.284545552
-40,1,0,700,12,0.216642877
-35,1,0,700,12,0.170456279
-30,1,0,700,12,0.13694675
-25,1,0,700,12,0.110892606
-20,1,0,700,12,0.090589198
-10,1,0,700,12,0.059680723
-5,1,0,700,12,0.048697075
0,1,0,700,12,0.040464095
5,1,0,700,12,0.034448484
10,1,0,700,12,0.030128839
15,1,0,700,12,0.026882688
20,1,0,700,12,0.024257958
-50,1,0.5,700,12,0.464236009
-45,1,0.5,700,12,0.333832749
-40,1,0.5,700,12,0.252928342
-35,1,0.5,700,12,0.19843595
-30,1,0.5,700,12,0.159310963
-25,1,0.5,700,12,0.128981787
-20,1,0.5,700,12,0.105430473
-10,1,0.5,700,12,0.069722629
-5,1,0.5,700,12,0.056776189
0,1,0.5,700,12,0.047012357
5,1,0.5,700,12,0.039839779
10,1,0.5,700,12,0.034704322
15,1,0.5,700,12,0.030907206
20,1,0.5,700,12,0.027836119
-50,1,1,700,12,0.593645421
-45,1,1,700,12,0.421204755
-40,1,1,700,12,0.316587946
-35,1,1,700,12,0.247172062
-30,1,1,700,12,0.198066513
-25,1,1,700,12,0.160201497
-20,1,1,700,12,0.130964841
-10,1,1,700,12,0.086915446
-5,1,1,700,12,0.070582243
0,1,1,700,12,0.058185073
5,1,1,700,12,0.049028066
10,1,1,700,12,0.04249696
15,1,1,700,12,0.037758053
20,1,1,700,12,0.033924673
-50,1,1.5,700,12,0.841306169
-45,1,1.5,700,12,0.584274833
-40,1,1.5,700,12,0.433490767
-35,1,1.5,700,12,0.335656746
-30,1,1.5,700,12,0.267857267
-25,1,1.5,700,12,0.216059235
-20,1,1.5,700,12,0.176422211
-10,1,1.5,700,12,0.117289746
-5,1,1.5,700,12,0.094898941
0,1,1.5,700,12,0.077815825
5,1,1.5,700,12,0.065142822
10,1,1.5,700,12,0.056147725
15,1,1.5,700,12,0.049749407
20,1,1.5,700,12,0.044574797
-50,1,2.5,700,12,2.475271715
-45,1,2.5,700,12,1.594237343
-40,1,2.5,700,12,1.124935504
-35,1,2.5,700,12,0.841240272
-30,1,2.5,700,12,0.656507015
-25,1,2.5,700,12,0.520781293
-20,1,2.5,700,12,0.420431908
-10,1,2.5,700,12,0.276393392
-5,1,2.5,700,12,0.221021014
0,1,2.5,700,12,0.178846103
5,1,2.5,700,12,0.147594423
10,1,2.5,700,12,0.125717245
15,1,2.5,700,12,0.110706371
20,1,2.5,700,12,0.098601859
-50,1,3.5,700,12,7.675136125
-45,1,3.5,700,12,5.849448814
-40,1,3.5,700,12,4.419226888
-35,1,3.5,700,12,3.144950894
-30,1,3.5,700,12,2.352147009
-25,1,3.5,700,12,1.797861257
-20,1,3.5,700,12,1.407919253
-10,1,3.5,700,12,0.884410474
-5,1,3.5,700,12,0.691338105
0,1,3.5,700,12,0.54823619
5,1,3.5,700,12,0.44449366
10,1,3.5,700,12,0.373623201
15,1,3.5,700,12,0.326506954
20,1,3.5,700,12,0.288849033
-50,1,4.5,700,12,11.68263784
-45,1,4.5,700,12,10.32736179
-40,1,4.5,700,12,9.363239179
-35,1,4.5,700,12,8.112061567
-30,1,4.5,700,12,7.006543963
-25,1,4.5,700,12,6.040009547
-20,1,4.5,700,12,5.229747619
-10,1,4.5,700,12,3.379537921
-5,1,4.5,700,12,2.586209623
0,1,4.5,700,12,2.007943331
5,1,4.5,700,12,1.596196288
10,1,4.5,700,12,1.322059413
15,1,4.5,700,12,1.145418118
20,1,4.5,700,12,1.005562903
-50,1,5,700,12,12.43628705
-45,1,5,700,12,11.73861635
-40,1,5,700,12,11.02056237
-35,1,5,700,12,10.09881233
-30,1,5,700,12,9.107566516
-25,1,5,700,12,8.112078638
-20,1,5,700,12,7.238277692
-10,1,5,700,12,5.599765928
-5,1,5,700,12,4.828478682
0,1,5,700,12,3.801967566
5,1,5,700,12,3.023418549
10,1,5,700,12,2.502935445
15,1,5,700,12,2.170007908
20,1,5,700,12,1.904783181
-50,1,7.5,700,12,11.06505713
-45,1,7.5,700,12,11.63790035
-40,1,7.5,700,12,12.09219472
-35,1,7.5,700,12,12.6535761
-30,1,7.5,700,12,11.54860659
-25,1,7.5,700,12,12.0879846
-20,1,7.5,700,12,11.16931229
-10,1,7.5,700,12,10.78655476
-5,1,7.5,700,12,10.98621035
0,1,7.5,700,12,10.18400794
5,1,7.5,700,12,10.14530076
10,1,7.5,700,12,9.544663473
15,1,7.5,700,12,9.463730518
20,1,7.5,700,12,9.075944601
-50,1.5,0,700,12,0.379289738
-45,1.5,0,700,12,0.274830247
-40,1.5,0,700,12,0.208983835
-35,1.5,0,700,12,0.164070598
-30,1.5,0,700,12,0.131379333
-25,1.5,0,700,12,0.106053573
-20,1.5,0,700,12,0.086306457
-10,1.5,0,700,12,0.056766246
-5,1.5,0,700,12,0.046525068
0,1.5,0,700,12,0.038899562
5,1.5,0,700,12,0.033330867
10,1.5,0,700,12,0.029294615
15,1.5,0,700,12,0.026227105
20,1.5,0,700,12,0.023744266
-50,1.5,0.5,700,12,0.438442299
-45,1.5,0.5,700,12,0.314898669
-40,1.5,0.5,700,12,0.238219552
-35,1.5,0.5,700,12,0.186470384
-30,1.5,0.5,700,12,0.149197405
-25,1.5,0.5,700,12,0.12040938
-20,1.5,0.5,700,12,0.09804861
-10,1.5,0.5,700,12,0.064671657
-5,1.5,0.5,700,12,0.052874411
0,1.5,0.5,700,12,0.044038912
5,1.5,0.5,700,12,0.037558177
10,1.5,0.5,700,12,0.032880196
15,1.5,0.5,700,12,0.029379327
20,1.5,0.5,700,12,0.026545729
-50,1.5,1,700,12,0.545928227
-45,1.5,1,700,12,0.386394022
-40,1.5,1,700,12,0.289782414
-35,1.5,1,700,12,0.225657729
-30,1.5,1,700,12,0.180188731
-25,1.5,1,700,12,0.145263712
-20,1.5,1,700,12,0.118305617
-10,1.5,1,700,12,0.078234371
-5,1.5,1,700,12,0.063743631
0,1.5,1,700,12,0.052821173
5,1.5,1,700,12,0.044772444
10,1.5,1,700,12,0.03899425
15,1.5,1,700,12,0.034751256
20,1.5,1,700,12,0.031317619
-50,1.5,1.5,700,12,0.754071812
-45,1.5,1.5,700,12,0.521134784
-40,1.5,1.5,700,12,0.385233521
-35,1.5,1.5,700,12,0.297283399
-30,1.5,1.5,700,12,0.2363147
-25,1.5,1.5,700,12,0.189947234
-20,1.5,1.5,700,12,0.154516672
-10,1.5,1.5,700,12,0.102268046
-5,1.5,1.5,700,12,0.082936343
0,1.5,1.5,700,12,0.068285101
5,1.5,1.5,700,12,0.057448499
10,1.5,1.5,700,12,0.049721841
15,1.5,1.5,700,12,0.04416774
20,1.5,1.5,700,12,0.039675794
-50,1.5,2.5,700,12,2.160084863
-45,1.5,2.5,700,12,1.375809782
-40,1.5,2.5,700,12,0.962335807
-35,1.5,2.5,700,12,0.714626453
-30,1.5,2.5,700,12,0.554318035
-25,1.5,2.5,700,12,0.437427235
-20,1.5,2.5,700,12,0.351477748
-10,1.5,2.5,700,12,0.229410056
-5,1.5,2.5,700,12,0.18331468
0,1.5,2.5,700,12,0.148432104
5,1.5,2.5,700,12,0.122695333
10,1.5,2.5,700,12,0.104678998
15,1.5,2.5,700,12,0.092259703
20,1.5,2.5,700,12,0.08225576
-50,1.5,3.5,700,12,7.692664124
-45,1.5,3.5,700,12,5.556987816
-40,1.5,3.5,700,12,3.755637012
-35,1.5,3.5,700,12,2.663799845
-30,1.5,3.5,700,12,1.980846477
-25,1.5,3.5,700,12,1.504534121
-20,1.5,3.5,700,12,1.170992472
-10,1.5,3.5,700,12,0.727220786
-5,1.5,3.5,700,12,0.565867482
0,1.5,3.5,700,12,0.447163245
5,1.5,3.5,700,12,0.3616612
10,1.5,3.5,700,12,0.303498446
15,1.5,3.5,700,12,0.264876518
20,1.5,3.5,700,12,0.234095999
-50,1.5,4.5,700,12,11.61753228
-45,1.5,4.5,700,12,10.83318173
-40,1.5,4.5,700,12,9.5458564
-35,1.5,4.5,700,12,8.131559528
-30,1.5,4.5,700,12,6.976934161
-25,1.5,4.5,700,12,5.912585855
-20,1.5,4.5,700,12,4.614730544
-10,1.5,4.5,700,12,2.810638226
-5,1.5,4.5,700,12,2.145939319
0,1.5,4.5,700,12,1.660075894
5,1.5,4.5,700,12,1.314630858
10,1.5,4.5,700,12,1.085192298
15,1.5,4.5,700,12,0.937599763
20,1.5,4.5,700,12,0.821063199
-50,1.5,5,700,12,12.36555856
-45,1.5,5,700,12,11.67179443
-40,1.5,5,700,12,11.59833004
-35,1.5,5,700,12,10.35395524
-30,1.5,5,700,12,9.263448759
-25,1.5,5,700,12,8.173967888
-20,1.5,5,700,12,7.20108391
-10,1.5,5,700,12,5.192836511
-5,1.5,5,700,12,4.033378635
0,1.5,5,700,12,3.150506794
5,1.5,5,700,12,2.504529098
10,1.5,5,700,12,2.070290331
15,1.5,5,700,12,1.791559447
20,1.5,5,700,12,1.56950643
-50,1.5,7.5,700,12,13.35965519
-45,1.5,7.5,700,12,13.44950436
-40,1.5,7.5,700,12,13.89073285
-35,1.5,7.5,700,12,12.57128356
-30,1.5,7.5,700,12,13.06968665
-25,1.5,7.5,700,12,12.01486444
-20,1.5,7.5,700,12,12.44562298
-10,1.5,7.5,700,12,11.8166572
-5,1.5,7.5,700,12,11.73531276
0,1.5,7.5,700,12,11.30863238
5,1.5,7.5,700,12,10.4799839
10,1.5,7.5,700,12,9.990543057
15,1.5,7.5,700,12,9.595987144
20,1.5,7.5,700,12,9.210417555
-50,2,0,700,12,0.365306908
-45,2,0,700,12,0.264216638
-40,2,0,700,12,0.200520631
-35,2,0,700,12,0.15704948
-30,2,0,700,12,0.125399618
-25,2,0,700,12,0.100980832
-20,2,0,700,12,0.081986001
-10,2,0,700,12,0.053969503
-5,2,0,700,12,0.044408322
0,2,0,700,12,0.037313566
5,2,0,700,12,0.032127932
10,2,0,700,12,0.028343831
15,2,0,700,12,0.02544712
20,2,0,700,12,0.023099764
-50,2,0.5,700,12,0.41628425
-45,2,0.5,700,12,0.298376704
-40,2,0.5,700,12,0.225261885
-35,2,0.5,700,12,0.175904983
-30,2,0.5,700,12,0.140337852
-25,2,0.5,700,12,0.11297725
-20,2,0.5,700,12,0.09177315
-10,2,0.5,700,12,0.060532214
-5,2,0.5,700,12,0.049672194
0,2,0.5,700,12,0.041569894
5,2,0.5,700,12,0.035626353
10,2,0.5,700,12,0.031309798
15,2,0.5,700,12,0.028053558
20,2,0.5,700,12,0.025415414
-50,2,1,700,12,0.509390093
-45,2,1,700,12,0.359574594
-40,2,1,700,12,0.269039084
-35,2,1,700,12,0.208979798
-30,2,1,700,12,0.166378713
-25,2,1,700,12,0.133786654
-20,2,1,700,12,0.108685387
-10,2,1,700,12,0.071805554
-5,2,1,700,12,0.058692993
0,2,1,700,12,0.048850113
5,2,1,700,12,0.041601713
10,2,1,700,12,0.036371081
15,2,1,700,12,0.032498458
20,2,1,700,12,0.029362351
-50,2,1.5,700,12,0.691028741
-45,2,1.5,700,12,0.475605043
-40,2,1.5,700,12,0.350478207
-35,2,1.5,700,12,0.269681113
-30,2,1.5,700,12,0.213702498
-25,2,1.5,700,12,0.171307948
-20,2,1.5,700,12,0.138993107
-10,2,1.5,700,12,0.091819156
-5,2,1.5,700,12,0.074646422
0,2,1.5,700,12,0.061686059
5,2,1.5,700,12,0.052112761
10,2,1.5,700,12,0.045260258
15,2,1.5,700,12,0.040296917
20,2,1.5,700,12,0.03628125
-50,2,2.5,700,12,1.939043714
-45,2,2.5,700,12,1.223349579
-40,2,2.5,700,12,0.849838814
-35,2,2.5,700,12,0.627749092
-30,2,2.5,700,12,0.484730377
-25,2,2.5,700,12,0.381068779
-20,2,2.5,700,12,0.305185766
-10,2,2.5,700,12,0.198334243
-5,2,2.5,700,12,0.158506806
0,2,2.5,700,12,0.128497256
5,2,2.5,700,12,0.106412703
10,2,2.5,700,12,0.090943277
15,2,2.5,700,12,0.080238325
20,2,2.5,700,12,0.071619559
-50,2,3.5,700,12,7.703705542
-45,2,3.5,700,12,4.932761395
-40,2,3.5,700,12,3.311368472
-35,2,3.5,700,12,2.333648339
-30,2,3.5,700,12,1.724987718
-25,2,3.5,700,12,1.303094767
-20,2,3.5,700,12,1.009332517
-10,2,3.5,700,12,0.621793554
-5,2,3.5,700,12,0.482456949
0,2,3.5,700,12,0.380492272
5,2,3.5,700,12,0.307363273
10,2,3.5,700,12,0.257744474
15,2,3.5,700,12,0.224808471
20,2,3.5,700,12,0.198606197
-50,2,4.5,700,12,12.63452421
-45,2,4.5,700,12,11.33275506
-40,2,4.5,700,12,9.594941124
-35,2,4.5,700,12,8.109950121
-30,2,4.5,700,12,6.645811666
-25,2,4.5,700,12,5.146011077
-20,2,4.5,700,12,4.008250391
-10,2,4.5,700,12,2.426104386
-5,2,4.5,700,12,1.845871635
0,2,4.5,700,12,1.423156447
5,2,4.5,700,12,1.123641898
10,2,4.5,700,12,0.925293892
15,2,4.5,700,12,0.797924933
20,2,4.5,700,12,0.697586457
-50,2,5,700,12,13.99387814
-45,2,5,700,12,12.73950283
-40,2,5,700,12,11.93578991
-35,2,5,700,12,10.56513831
-30,2,5,700,12,9.294761302
-25,2,5,700,12,8.144639333
-20,2,5,700,12,7.006402923
-10,2,5,700,12,4.491728562
-5,2,5,700,12,3.482693129
0,2,5,700,12,2.714661556
5,2,5,700,12,2.153121418
10,2,5,700,12,1.775989191
15,2,5,700,12,1.534100359
20,2,5,700,12,1.341696356
-50,2,7.5,700,12,13.29249779
-45,2,7.5,700,12,13.37762962
-40,2,7.5,700,12,13.8237125
-35,2,7.5,700,12,14.21895672
-30,2,7.5,700,12,14.54639462
-25,2,7.5,700,12,13.39746484
-20,2,7.5,700,12,13.64054353
-10,2,7.5,700,12,12.65520245
-5,2,7.5,700,12,12.19527602
0,2,7.5,700,12,11.465684
5,2,7.5,700,12,10.70159431
10,2,7.5,700,12,10.02977721
15,2,7.5,700,12,9.57423422
20,2,7.5,700,12,9.165869132
-50,2.5,0,700,12,0.358301934
-45,2.5,0,700,12,0.258917587
-40,2.5,0,700,12,0.19631328
-35,2.5,0,700,12,0.153582577
-30,2.5,0,700,12,0.122475158
-25,2.5,0,700,12,0.098522947
-20,2.5,0,700,12,0.079916189
-10,2.5,0,700,12,0.052644762
-5,2.5,0,700,12,0.043401443
0,2.5,0,700,12,0.036551913
5,2.5,0,700,12,0.031542795
10,2.5,0,700,12,0.027876176
15,2.5,0,700,12,0.025060147
20,2.5,0,700,12,0.022776791
-50,2.5,0.5,700,12,0.405636723
-45,2.5,0.5,700,12,0.290480144
-40,2.5,0.5,700,12,0.219096162
-35,2.5,0.5,700,12,0.170903439
-30,2.5,0.5,700,12,0.13617233
-25,2.5,0.5,700,12,0.109506438
-20,2.5,0.5,700,12,0.088866566
-10,2.5,0.5,700,12,0.058635524
-5,2.5,0.5,700,12,0.048203736
0,2.5,0.5,700,12,0.040433239
5,2.5,0.5,700,12,0.034731966
10,2.5,0.5,700,12,0.030579436
15,2.5,0.5,700,12,0.027435298
20,2.5,0.5,700,12,0.024886653
-50,2.5,1,700,12,0.492266453
-45,2.5,1,700,12,0.347116
-40,2.5,1,700,12,0.259461138
-35,2.5,1,700,12,0.201319495
-30,2.5,1,700,12,0.16007193
-25,2.5,1,700,12,0.128574072
-20,2.5,1,700,12,0.104343657
-10,2.5,1,700,12,0.06893204
-5,2.5,1,700,12,0.056437482
0,2.5,1,700,12,0.047074892
5,2.5,1,700,12,0.040181232
10,2.5,1,700,12,0.035194034
15,2.5,1,700,12,0.031487105
20,2.5,1,700,12,0.028483953
-50,2.5,1.5,700,12,0.661750708
-45,2.5,1.5,700,12,0.454747897
-40,2.5,1.5,700,12,0.334697642
-35,2.5,1.5,700,12,0.257231562
-30,2.5,1.5,700,12,0.203564107
-25,2.5,1.5,700,12,0.162995175
-20,2.5,1.5,700,12,0.132107509
-10,2.5,1.5,700,12,0.087225341
-5,2.5,1.5,700,12,0.071008378
0,2.5,1.5,700,12,0.058791468
5,2.5,1.5,700,12,0.049771488
10,2.5,1.5,700,12,0.043302155
15,2.5,1.5,700,12,0.038598673
20,2.5,1.5,700,12,0.034792228
-50,2.5,2.5,700,12,1.832676504
-45,2.5,2.5,700,12,1.152178515
-40,2.5,2.5,700,12,0.798362869
-35,2.5,2.5,700,12,0.588545794
-30,2.5,2.5,700,12,0.453652002
-25,2.5,2.5,700,12,0.356107451
-20,2.5,2.5,700,12,0.284824854
-10,2.5,2.5,700,12,0.184814691
-5,2.5,2.5,700,12,0.147754931
0,2.5,2.5,700,12,0.119880458
5,2.5,2.5,700,12,0.099387281
10,2.5,2.5,700,12,0.085024613
15,2.5,2.5,700,12,0.075064197
20,2.5,2.5,700,12,0.067045753
-50,2.5,3.5,700,12,7.270498425
-45,2.5,3.5,700,12,4.617332041
-40,2.5,3.5,700,12,3.092640101
-35,2.5,3.5,700,12,2.175021659
-30,2.5,3.5,700,12,1.6046516
-25,2.5,3.5,700,12,1.21003694
-20,2.5,3.5,700,12,0.935732921
-10,2.5,3.5,700,12,0.574879799
-5,2.5,3.5,700,12,0.445680798
0,2.5,3.5,700,12,0.351307604
5,2.5,3.5,700,12,0.28372355
10,2.5,3.5,700,12,0.237901792
15,2.5,3.5,700,12,0.207479451
20,2.5,3.5,700,12,0.183291656
-50,2.5,4.5,700,12,13.34165744
-45,2.5,4.5,700,12,11.48219212
-40,2.5,4.5,700,12,9.587178962
-35,2.5,4.5,700,12,7.90911687
-30,2.5,4.5,700,12,6.153603876
-25,2.5,4.5,700,12,4.762812082
-20,2.5,4.5,700,12,3.708246421
-10,2.5,4.5,700,12,2.242422398
-5,2.5,4.5,700,12,1.705175574
0,2.5,4.5,700,12,1.313847363
5,2.5,4.5,700,12,1.036673445
10,2.5,4.5,700,12,0.853185891
15,2.5,4.5,700,12,0.735363898
20,2.5,4.5,700,12,0.642594301
-50,2.5,5,700,12,13.96101703
-45,2.5,5,700,12,13.49039925
-40,2.5,5,700,12,12.12010364
-35,2.5,5,700,12,10.62368257
-30,2.5,5,700,12,9.277150494
-25,2.5,5,700,12,7.956992875
-20,2.5,5,700,12,6.462320453
-10,2.5,5,700,12,4.14367033
-5,2.5,5,700,12,3.213630873
0,2.5,5,700,12,2.505357517
5,2.5,5,700,12,1.986893874
10,2.5,5,700,12,1.638506776
15,2.5,5,700,12,1.414912621
20,2.5,5,700,12,1.237057267
-50,2.5,7.5,700,12,15.40275783
-45,2.5,7.5,700,12,15.37655886
-40,2.5,7.5,700,12,15.63468877
-35,2.5,7.5,700,12,15.83594113
-30,2.5,7.5,700,12,14.50900048
-25,2.5,7.5,700,12,14.70149438
-20,2.5,7.5,700,12,14.66507599
-10,2.5,7.5,700,12,13.51202888
-5,2.5,7.5,700,12,12.51428716
0,2.5,7.5,700,12,11.55947455
5,2.5,7.5,700,12,10.67902563
10,2.5,7.5,700,12,9.997865731
15,2.5,7.5,700,12,9.540055863
20,2.5,7.5,700,12,9.131607049
-50,3,0,700,12,0.356134541
-45,3,0,700,12,0.257279612
-40,3,0,700,12,0.195014905
-35,3,0,700,12,0.152515574
-30,3,0,700,12,0.121578651
-25,3,0,700,12,0.097772347
-20,3,0,700,12,0.07928695
-10,3,0,700,12,0.052244134
-5,3,0,700,12,0.043096376
0,3,0,700,12,0.036320189
5,3,0,700,12,0.031363756
10,3,0,700,12,0.027732349
15,3,0,700,12,0.024940693
20,3,0,700,12,0.02267667
-50,3,0.5,700,12,0.402418566
-45,3,0.5,700,12,0.288095976
-40,3,0.5,700,12,0.2172368
-35,3,0.5,700,12,0.169397728
-30,3,0.5,700,12,0.134921593
-25,3,0.5,700,12,0.108467092
-20,3,0.5,700,12,0.087999038
-10,3,0.5,700,12,0.058072296
-5,3,0.5,700,12,0.047767522
0,3,0.5,700,12,0.040095016
5,3,0.5,700,12,0.034465128
10,3,0.5,700,12,0.030361038
15,3,0.5,700,12,0.027250204
20,3,0.5,700,12,0.024728136
-50,3,1,700,12,0.487173933
-45,3,1,700,12,0.343417953
-40,3,1,700,12,0.256622345
-35,3,1,700,12,0.199052463
-30,3,1,700,12,0.158209169
-25,3,1,700,12,0.127037625
-20,3,1,700,12,0.103067022
-10,3,1,700,12,0.068090889
-5,3,1,700,12,0.055777491
0,3,1,700,12,0.046555207
5,3,1,700,12,0.039764952
10,3,1,700,12,0.034848782
15,3,1,700,12,0.031190398
20,3,1,700,12,0.028226178
-50,3,1.5,700,12,0.653123423
-45,3,1.5,700,12,0.44862178
-40,3,1.5,700,12,0.33007298
-35,3,1.5,700,12,0.253589676
-30,3,1.5,700,12,0.200603848
-25,3,1.5,700,12,0.160572343
-20,3,1.5,700,12,0.130104599
-10,3,1.5,700,12,0.085894184
-5,3,1.5,700,12,0.069954929
0,3,1.5,700,12,0.057953434
5,3,1.5,700,12,0.049093463
10,3,1.5,700,12,0.042734951
15,3,1.5,700,12,0.038106823
20,3,1.5,700,12,0.034361014
-50,3,2.5,700,12,1.80141044
-45,3,2.5,700,12,1.131364391
-40,3,2.5,700,12,0.783370815
-35,3,2.5,700,12,0.577165126
-30,3,2.5,700,12,0.444654159
-25,3,2.5,700,12,0.348897389
-20,3,2.5,700,12,0.278955767
-10,3,2.5,700,12,0.180931919
-5,3,2.5,700,12,0.144670778
0,3,2.5,700,12,0.117410852
5,3,2.5,700,12,0.097374829
10,3,2.5,700,12,0.083329806
15,3,2.5,700,12,0.073583177
20,3,2.5,700,12,0.065736987
-50,3,3.5,700,12,7.133405994
-45,3,3.5,700,12,4.52518624
-40,3,3.5,700,12,3.028721286
-35,3,3.5,700,12,2.128742468
-30,3,3.5,700,12,1.569627487
-25,3,3.5,700,12,1.183023124
-20,3,3.5,700,12,0.914422187
-10,3,3.5,700,12,0.561362059
-5,3,3.5,700,12,0.43510689
0,3,3.5,700,12,0.342931465
5,3,3.5,700,12,0.276948378
10,3,3.5,700,12,0.23222073
15,3,3.5,700,12,0.20252199
20,3,3.5,700,12,0.178913382
-50,3,4.5,700,12,13.79400155
-45,3,4.5,700,12,11.50864787
-40,3,4.5,700,12,9.587235831
-35,3,4.5,700,12,7.728902079
-30,3,4.5,700,12,6.011458877
-25,3,4.5,700,12,4.651682534
